Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name,cores used
F_DPC1200_mp01_CH_65_SR_Hand_2704_till visible_v028.nk,661d81bd2f618a1633cf4000,surajhajare,,,pnewsptt097,2024/04/16 1:06:29,2024/04/16 1:06:33,2024/04/16 1:09:14,2d_pool,2d_grp,100,2704-2860,157,16,Nuke,1,133325971,0,0,14,00:00:02:41,00:00:35:57,00:00:02:14,00:00:02:18,00:00:03:53,00:00:00:14,00:00:00:15,00:00:32:04,00:00:02:00,00:00:02:03,00:00:32:04,00:00:02:00,00:00:02:03,00:00:00:13,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:14,00:00:00:02,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,3971158934,248197433,251927905,7823962112,4111950800,4163555584,97 %,4 %,5 %,20823689,406268420,0,0,0,,85
Nuke_DEadline_Test_File_V01.nk,661cad042f618a1633cf3125,yogeshvi,,paint,pnewsit145,2024/04/15 9:58:52,2024/04/15 9:58:57,2024/04/15 9:59:25,2d_pool,2d_grp,50,1-30,30,6,Nuke,1,4211,0,0,3,00:00:00:28,00:00:01:07,00:00:00:11,00:00:00:08,00:00:00:18,00:00:00:03,00:00:00:03,00:00:00:49,00:00:00:08,00:00:00:05,00:00:00:49,00:00:00:08,00:00:00:05,00:00:00:02,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,48194439,8032406,8707481,481714176,280780570,287683232,28 %,2 %,3 %,84178,2383321,0,0,0,,25
Prep_Wires _removal_v021.nk,661cce672f618a1633cf3636,yogeshkate,,,pnewspt079,2024/04/15 12:21:19,2024/04/15 12:23:20,2024/04/15 12:30:15,local_pool,local_grp,100,"1201-1203,1209-1210,1212,1216,1218,1220-1221,1223-1225,1230-1231,1234-1400",182,182,Nuke,0,0,0,18,5,00:00:06:55,00:00:29:47,00:00:00:27,00:00:00:23,00:00:04:12,00:00:00:03,00:00:00:00,00:00:25:17,00:00:00:23,00:00:00:23,00:00:25:17,00:00:00:23,00:00:00:23,00:00:00:09,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:08:45,00:00:08:12,4208467745,65757308,69581721,13060407296,2135506350,2214224128,97 %,13 %,13 %,12034248,92261762,0,0,0,,85
Prep_Wires _removal_v021.nk,661ccb732f618a1633cf3605,yogeshkate,,,pnewspt079,2024/04/15 12:08:43,2024/04/15 12:08:44,2001/01/01 0:00:00,2d_pool,2d_grp,100,1200-1400,201,201,Nuke,0,0,0,110,0,00:00:00:00,00:00:07:53,00:00:00:02,00:00:00:00,00:00:00:36,00:00:00:00,00:00:00:00,00:00:07:13,00:00:00:02,00:00:00:00,00:00:07:13,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:47:45,00:00:03:54,432526598,2151873,0,6023680000,130910058,0,97 %,0 %,0 %,2558033,102369570,0,0,0,,85
Remove DP59 x2924 to 3881-DP51 creation_v002.nk,661d49042f618a1633cf3cda,sandeeptapkir,,paint,pnewspt106,2024/04/15 21:04:28,2024/04/15 21:04:34,2024/04/15 21:11:58,2d_pool,2d_grp,100,2924-3881,958,958,Nuke,1,2168667,0,0,13,00:00:07:24,00:01:33:10,00:00:00:05,00:00:00:05,00:00:01:21,00:00:00:00,00:00:00:00,00:01:23:08,00:00:00:05,00:00:00:04,00:01:23:08,00:00:00:05,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,24693083031,25775660,25962809,986427392,888813423,889119872,44 %,1 %,1 %,8836023,653939268,0,0,0,,39
Remove DP59 x2924 to 3881-DP51 creation_v002.nk,661d68ea2f618a1633cf3edf,sandeeptapkir,,paint,pnewspt106,2024/04/15 23:20:34,2024/04/15 23:20:36,2024/04/15 23:25:18,2d_pool,2d_grp,100,2924-3881,958,958,Nuke,1,2391814,0,1,22,00:00:04:42,00:01:41:10,00:00:00:06,00:00:00:06,00:00:02:06,00:00:00:00,00:00:00:00,00:01:32:10,00:00:00:05,00:00:00:05,00:01:32:10,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:02,00:00:00:00,24691866022,25774390,25962820,1033408512,871573225,911909440,48 %,1 %,1 %,9849797,772516306,0,0,0,,42
Untitled,661cb8072f618a1633cf34bf,rameshwar,,,pnewspt084,2024/04/15 10:45:51,2024/04/15 10:51:23,2024/04/15 11:02:10,2d_pool,none,100,1100-1650,551,111,Nuke,0,0,0,0,12,00:00:10:46,00:02:07:23,00:00:01:08,00:00:01:05,00:00:03:36,00:00:00:01,00:00:00:00,00:02:03:03,00:00:01:06,00:00:01:02,00:02:03:03,00:00:01:06,00:00:01:02,00:00:00:13,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,0,0,0,12047024128,3969456162,3941565952,95 %,2 %,1 %,27461387,1546664206,0,0,0,,84
Untitled,661cbd702f618a1633cf3532,naveenkumar,,,pnewspt096,2024/04/15 11:08:56,2024/04/15 11:08:56,2024/04/15 11:11:18,2d_pool,2d_grp,100,1370-1852,483,97,Nuke,0,0,0,0,18,00:00:02:22,00:00:40:20,00:00:00:24,00:00:00:23,00:00:00:58,00:00:00:00,00:00:00:00,00:00:38:38,00:00:00:23,00:00:00:22,00:00:38:38,00:00:00:23,00:00:00:22,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,2055217152,776181259,827011072,71 %,1 %,1 %,6806947,435567582,0,0,0,,62
dpc000_1100&1200_mp01_WIP_comp_v012.nk,661debda2f618a1633cf44bf,vivek.yadav,,,pnewspt074,2024/04/16 8:39:14,2024/04/16 8:39:15,2024/04/16 9:30:49,2d_pool,2d_grp,100,1320-3631,2312,2312,Nuke,0,0,0,2,23,00:00:51:33,00:19:43:08,00:00:00:30,00:00:00:19,00:00:10:11,00:00:00:00,00:00:00:00,00:19:17:43,00:00:00:30,00:00:00:18,00:19:17:43,00:00:00:30,00:00:00:18,00:00:00:30,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:20,00:00:00:00,00:00:00:19,00:00:00:19,00:00:00:07,00:00:42:43,58552279122,25325380,25420037,12530147328,6875282718,7237880832,85 %,1 %,1 %,138681407,10592368335,0,0,0,,75
dpc000_1100&1200_mp01_WIP_comp_v013.nk,661e4d4b2f618a1633cf4c63,vivek.yadav,,,pnewspt074,2024/04/16 15:34:58,2024/04/16 15:35:00,2024/04/16 16:33:43,2d_pool,2d_grp,100,1320-3881,2562,257,Nuke,0,0,15,0,17,00:00:58:43,00:16:33:45,00:00:03:52,00:00:02:33,00:00:03:06,00:00:00:00,00:00:00:00,00:16:28:23,00:00:03:50,00:00:02:32,00:16:28:23,00:00:03:50,00:00:02:32,00:00:00:23,00:00:00:00,00:00:00:23,00:00:00:23,00:00:00:16,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:10:30,59608478246,231939604,254099572,20932321280,8965153924,9352311808,80 %,1 %,1 %,167525395,13302644786,0,0,0,,70
dpc000_1100_car_repair_v024,661e4bb32f618a1633cf4c23,naveenkumar,,,pnewspt096,2024/04/16 15:28:11,2024/04/16 15:28:20,2024/04/16 15:32:42,2d_pool,2d_grp,100,1350-1852,503,101,Nuke,0,0,0,1,23,00:00:04:21,00:01:39:51,00:00:00:59,00:00:00:57,00:00:02:57,00:00:00:01,00:00:00:00,00:01:36:21,00:00:00:57,00:00:00:56,00:01:36:21,00:00:00:57,00:00:00:56,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:02,00:00:00:00,0,0,0,2562584576,1111240083,1092280832,74 %,1 %,1 %,19877921,1247852147,0,0,0,,65
dpc000_1100_pisanaB_reflaction_v011.nk,661e7cfa2f618a1633cf4ead,sanjayn,,,pnewspt080,2024/04/16 18:58:26,2024/04/16 21:00:12,2024/04/16 21:04:04,2d_pool,2d_grp,100,1733-2311,579,58,Nuke,1,17965572,0,0,17,00:00:03:51,00:01:05:14,00:00:01:07,00:00:01:08,00:00:01:09,00:00:00:01,00:00:00:00,00:01:03:43,00:00:01:05,00:00:01:07,00:01:03:43,00:00:01:05,00:00:01:07,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,14156757480,244082025,248244325,5752086528,2566625683,2700437248,76 %,2 %,2 %,18904449,792064041,0,0,0,,67
dpc000_1100_pisanaB_reflaction_v011.nk,661e7eb32f618a1633cf4eba,sanjayn,,,pnewspt080,2024/04/16 19:05:47,2024/04/16 21:51:27,2024/04/16 22:06:17,2d_pool,2d_grp,90,1733-2311,579,58,Nuke,1,17965575,0,0,4,00:00:14:50,00:00:55:32,00:00:00:57,00:00:00:53,00:00:01:39,00:00:00:01,00:00:00:00,00:00:53:30,00:00:00:55,00:00:00:52,00:00:53:30,00:00:00:55,00:00:00:52,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,14156757476,244082025,248244327,5751128064,2392823009,2603824896,64 %,2 %,3 %,19372496,673106636,0,0,0,,56
dpc000_1200_Char_54_v004.nk,661de6592f618a1633cf443b,akshaybasarge,,,pnewspt098,2024/04/16 8:15:45,2024/04/16 8:15:46,2024/04/16 8:20:36,2d_pool,2d_grp,80,1836-2337,502,502,Nuke,0,0,0,0,16,00:00:04:49,00:01:12:38,00:00:00:08,00:00:00:06,00:00:00:58,00:00:00:00,00:00:00:00,00:01:07:03,00:00:00:08,00:00:00:05,00:01:07:03,00:00:00:08,00:00:00:05,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,12574886112,25049573,25230231,1077096448,521599999,537908224,47 %,1 %,2 %,9694929,592799207,0,0,0,,41
dpc000_1200_mp01_full_dagger_v004.nk,661de8092f618a1633cf4459,tejassalve,,,pnewspt100,2024/04/16 8:22:57,2024/04/16 8:22:57,2024/04/16 8:31:00,2d_pool,2d_grp,90,1573-2923,1351,271,Nuke,0,0,0,0,15,00:00:08:02,00:01:54:46,00:00:00:25,00:00:00:23,00:00:03:25,00:00:00:00,00:00:00:00,00:01:49:15,00:00:00:24,00:00:00:21,00:01:49:15,00:00:00:24,00:00:00:21,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,33847170888,124897309,125923361,710627328,596033094,598262144,56 %,1 %,1 %,14268874,1247544034,0,0,0,,49
dpc000_1200_mp01_paint_v001.nk,661de9252f618a1633cf447a,amoldhoke,,,pnewspt103,2024/04/16 8:27:41,2024/04/16 8:27:42,2024/04/16 8:29:40,2d_pool,2d_grp,100,2099-2286,188,188,Nuke,1,5585,0,0,14,00:00:01:57,00:00:25:42,00:00:00:08,00:00:00:06,00:00:02:22,00:00:00:00,00:00:00:00,00:00:21:48,00:00:00:06,00:00:00:05,00:00:21:48,00:00:00:06,00:00:00:05,00:00:00:08,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,4662169238,24798772,24830226,793223168,523051094,529330752,80 %,2 %,2 %,3109777,180823530,0,0,0,,70
dpc000_1200_mp01_paint_v001.nk,661debd92f618a1633cf44be,amoldhoke,,,pnewspt103,2024/04/16 8:39:13,2024/04/16 8:39:16,2024/04/16 8:40:44,2d_pool,2d_grp,100,2099-2286,188,188,Nuke,1,6597,0,0,15,00:00:01:28,00:00:20:54,00:00:00:06,00:00:00:05,00:00:01:05,00:00:00:00,00:00:00:00,00:00:18:17,00:00:00:05,00:00:00:04,00:00:18:17,00:00:00:05,00:00:00:04,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,4657021512,24771391,24791353,594907136,383159199,379348128,20 %,1 %,1 %,2001611,152903702,0,0,0,,18
dpc000_1200_mp01_paint_v001.nk,661dee582f618a1633cf44f8,amoldhoke,,,pnewspt103,2024/04/16 8:49:52,2024/04/16 9:06:33,2024/04/16 9:09:29,2d_pool,2d_grp,90,2090-2300,211,211,Nuke,1,6950,0,0,9,00:00:02:56,00:00:25:57,00:00:00:07,00:00:00:06,00:00:01:59,00:00:00:00,00:00:00:00,00:00:22:07,00:00:00:06,00:00:00:05,00:00:22:07,00:00:00:06,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,5223784790,24757273,24775124,593920000,378393539,375363584,26 %,1 %,2 %,2328128,167207714,0,0,0,,23
dpc000_1200_mp01_paint_v001.nk,661e13582f618a1633cf47e5,amoldhoke,,,pnewspt103,2024/04/16 11:27:44,2024/04/16 12:48:10,2024/04/16 12:48:42,2d_pool,2d_grp,100,2099-2110,12,12,Nuke,1,6996,0,0,5,00:00:00:31,00:00:02:11,00:00:00:10,00:00:00:11,00:00:01:04,00:00:00:05,00:00:00:05,00:00:01:06,00:00:00:05,00:00:00:05,00:00:01:06,00:00:00:05,00:00:00:05,00:00:00:10,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:12,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,301075259,25089604,25089967,577142784,345544664,350153728,10 %,1 %,1 %,122258,10692664,0,0,0,,9
dpc000_1200_mp01_prep_crew_camera_&_close_window_v005.nk,661de3f42f618a1633cf4412,swapnilgurav,,,pnewspt094,2024/04/16 8:05:32,2024/04/16 8:06:48,2024/04/16 8:14:36,2d_pool,2d_grp,50,1320-2815,1496,300,Nuke,1,1383536,0,0,18,00:00:07:47,00:02:14:45,00:00:00:26,00:00:00:25,00:00:01:59,00:00:00:00,00:00:00:00,00:02:10:10,00:00:00:26,00:00:00:24,00:02:10:10,00:00:00:26,00:00:00:24,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,37605421886,125351406,126022310,780152832,514296883,507793760,70 %,1 %,1 %,16899916,1489294348,0,0,0,,62
dpc000_1200_mp01_prep_crew_camera_&_close_window_v007nk.nk,661e08782f618a1633cf4706,swapnilgurav,,,pnewspt094,2024/04/16 10:41:19,2024/04/16 10:58:43,2024/04/16 11:07:10,2d_pool,2d_grp,50,976-2815,1840,368,Nuke,1,1388118,0,1,33,00:00:08:27,00:04:38:42,00:00:00:45,00:00:00:40,00:00:02:26,00:00:00:00,00:00:00:00,00:04:34:13,00:00:00:44,00:00:00:39,00:04:34:13,00:00:00:44,00:00:00:39,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:04,00:00:00:00,46120302538,125326909,125112030,992735232,635681493,622642048,79 %,1 %,1 %,41094103,3370803061,0,0,0,,70
dpc000_1200_mp01_prep_crew_camera_&_close_window_v008nk.nk,661e3a012f618a1633cf4adc,swapnilgurav,,,pnewspt094,2024/04/16 14:12:41,2024/04/16 14:20:55,2024/04/16 14:33:06,2d_pool,2d_grp,50,975-2815,1841,369,Nuke,1,1388242,0,0,13,00:00:12:10,00:02:37:28,00:00:00:25,00:00:00:25,00:00:04:03,00:00:00:00,00:00:00:00,00:02:30:21,00:00:00:24,00:00:00:24,00:02:30:21,00:00:00:24,00:00:00:24,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,46129938141,125013382,125113832,1035866112,626293342,631500800,73 %,1 %,1 %,24064927,1710618071,0,0,0,,64
dpc000_1200_mp01_prep_crew_camera_&_close_window_v009nk.nk,661e421a2f618a1633cf4b97,swapnilgurav,,,pnewspt094,2024/04/16 14:47:14,2024/04/16 14:51:14,2024/04/16 15:00:33,2d_pool,2d_grp,100,1320-2815,1496,300,Nuke,1,1388226,0,0,22,00:00:09:18,00:03:23:43,00:00:00:40,00:00:00:37,00:00:02:02,00:00:00:00,00:00:00:00,00:03:19:21,00:00:00:39,00:00:00:35,00:03:19:21,00:00:00:39,00:00:00:35,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,37618848666,125396162,126130171,1043013632,649662753,648701952,68 %,1 %,1 %,29878359,2417599162,0,0,0,,60
dpc000_1200_prep_v004.nk,661e7bd82f618a1633cf4e8c,tarunchaudhary,,,pnewstr063,2024/04/16 18:53:36,2024/04/16 18:53:37,2024/04/16 18:55:20,2d_pool,2d_grp,80,1320-1622,303,76,Nuke,0,0,0,0,14,00:00:01:43,00:00:23:39,00:00:00:18,00:00:00:16,00:00:00:59,00:00:00:00,00:00:00:00,00:00:22:08,00:00:00:17,00:00:00:15,00:00:22:08,00:00:00:17,00:00:00:15,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,7603474923,100045722,100046522,8654917632,1799076432,1902802176,99 %,14 %,14 %,29145688,251187685,0,0,0,,87
dpc000_1200_prep_v005.nk,661ea3e72f618a1633cf50dd,tarunchaudhary,,,pnewstr063,2024/04/16 21:44:31,2024/04/16 21:48:02,2024/04/16 21:53:46,2d_pool,2d_grp,100,1320-1620,301,76,Nuke,0,0,8,0,6,00:00:05:44,00:00:31:56,00:00:00:25,00:00:00:24,00:00:01:29,00:00:00:01,00:00:00:00,00:00:29:56,00:00:00:23,00:00:00:23,00:00:29:56,00:00:00:23,00:00:00:23,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,7552344183,99372949,100046522,9013587968,2056063475,2094479744,96 %,11 %,10 %,29628940,315489930,0,0,0,,84
dpc000_1200_prep_v005.nk,661ea9d72f618a1633cf5181,tarunchaudhary,,,pnewstr063,2024/04/16 22:09:51,2024/04/16 22:10:47,2024/04/16 22:13:40,2d_pool,2d_grp,80,1320-1622,303,76,Nuke,0,0,0,0,9,00:00:02:52,00:00:24:46,00:00:00:19,00:00:00:16,00:00:00:43,00:00:00:00,00:00:00:00,00:00:23:27,00:00:00:18,00:00:00:15,00:00:23:27,00:00:00:18,00:00:00:15,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,7603493928,100045972,100046522,8865484800,2186626435,2209047296,95 %,11 %,10 %,29776853,289886493,0,0,0,,84
dpc000_1200_prep_v005.nk,661eaf292f618a1633cf51f5,tarunchaudhary,,,pnewstr063,2024/04/16 22:32:33,2024/04/16 22:32:34,2024/04/16 22:34:56,2d_pool,2d_grp,80,1320-1622,303,76,Nuke,0,0,0,0,13,00:00:02:22,00:00:30:19,00:00:00:23,00:00:00:23,00:00:00:59,00:00:00:00,00:00:00:00,00:00:28:48,00:00:00:22,00:00:00:21,00:00:28:48,00:00:00:22,00:00:00:21,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,7603493578,100045968,100046522,9023713280,2129142948,2094868480,98 %,11 %,10 %,31488684,337661224,0,0,0,,86
dpc000_1200_prep_v005.nk,661ebea12f618a1633cf52b4,tarunchaudhary,,,pnewstr063,2024/04/16 23:38:33,2024/04/16 23:38:33,2024/04/16 23:40:38,2d_pool,2d_grp,80,1320-1700,381,96,Nuke,0,0,0,0,17,00:00:02:05,00:00:34:26,00:00:00:21,00:00:00:20,00:00:01:00,00:00:00:00,00:00:00:00,00:00:32:42,00:00:00:20,00:00:00:18,00:00:32:42,00:00:00:20,00:00:00:18,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,9573335842,99722248,100714532,8879013888,2098569734,2214397952,96 %,12 %,11 %,36902535,360421306,0,0,0,,84
dpc000_1200_prep_v005.nk,661ebfe82f618a1633cf52d2,tarunchaudhary,,,pnewstr063,2024/04/16 23:44:00,2024/04/16 23:44:00,2024/04/16 23:46:15,2d_pool,2d_grp,80,1320-1700,381,96,Nuke,0,0,0,0,16,00:00:02:14,00:00:34:02,00:00:00:21,00:00:00:18,00:00:00:59,00:00:00:00,00:00:00:00,00:00:32:21,00:00:00:20,00:00:00:16,00:00:32:21,00:00:00:20,00:00:00:16,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,9598179906,99981040,100714532,8928935936,2217523458,2239512576,96 %,17 %,18 %,57325003,368191009,0,0,0,,84
DPC1200_mp01_CH_46_wire_removal_v0010.nk,661e1cdc2f618a1633cf48ba,surajumbarkar,,,pnewspt105,2024/04/16 12:08:20,2024/04/16 12:08:21,2024/04/16 12:12:02,2d_pool,2d_grp,100,1440-1882,443,45,Nuke,1,5659799,0,0,15,00:00:03:41,00:00:52:45,00:00:01:10,00:00:01:10,00:00:00:58,00:00:00:01,00:00:00:00,00:00:51:32,00:00:01:08,00:00:01:09,00:00:51:32,00:00:01:08,00:00:01:09,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,11309681047,251326245,255941026,5274226688,2293368923,2306930176,89 %,8 %,7 %,49672654,668699122,0,0,0,,78
DPC1200_mp01_CH_46_wire_removal_v0010.nk,661e25e82f618a1633cf493a,surajumbarkar,,,pnewspt105,2024/04/16 12:46:56,2024/04/16 12:46:57,2024/04/16 12:50:49,2d_pool,2d_grp,100,1440-1882,443,45,Nuke,1,5863102,0,0,16,00:00:03:52,00:01:00:58,00:00:01:21,00:00:01:24,00:00:02:06,00:00:00:02,00:00:00:02,00:00:58:44,00:00:01:18,00:00:01:21,00:00:58:44,00:00:01:18,00:00:01:21,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,11346452619,252143391,256775466,7889088512,2821716391,2823960064,82 %,3 %,3 %,20253138,769657903,0,0,0,,72
DPC1200_mp01_CH_46_wire_removal_v0010.nk,661e27fe2f618a1633cf4988,surajumbarkar,,,pnewspt105,2024/04/16 12:55:49,2024/04/16 12:55:50,2024/04/16 12:59:14,2d_pool,2d_grp,100,1440-1882,443,45,Nuke,1,5863145,0,0,17,00:00:03:24,00:00:57:09,00:00:01:16,00:00:01:18,00:00:01:01,00:00:00:01,00:00:00:00,00:00:55:53,00:00:01:14,00:00:01:16,00:00:55:53,00:00:01:14,00:00:01:16,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,11346452622,252143391,256775463,7580266496,2793975000,2823628544,76 %,2 %,2 %,17078117,722184412,0,0,0,,67
DPC1200_mp01_CH_46_wire_removal_v0011.nk,661e3b352f618a1633cf4ae9,surajumbarkar,,,pnewspt105,2024/04/16 14:17:49,2024/04/16 14:17:50,2024/04/16 14:20:53,2d_pool,2d_grp,100,1480-1798,319,64,Nuke,1,5877855,0,0,18,00:00:03:03,00:00:52:36,00:00:00:49,00:00:00:47,00:00:01:03,00:00:00:00,00:00:00:00,00:00:51:08,00:00:00:47,00:00:00:45,00:00:51:08,00:00:00:47,00:00:00:45,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,8177833193,127778643,128517551,11052019712,3717697120,3794707456,89 %,7 %,7 %,40147471,651499018,0,0,0,,78
DPC1200_mp01_CH_46_wire_removal_v0011.nk,661e3d362f618a1633cf4b35,surajumbarkar,,,pnewspt105,2024/04/16 14:26:21,2024/04/16 14:26:29,2024/04/16 14:27:44,2d_pool,2d_grp,100,1723-1760,38,8,Nuke,1,5882778,0,0,6,00:00:01:14,00:00:06:21,00:00:00:47,00:00:00:47,00:00:00:48,00:00:00:06,00:00:00:05,00:00:05:32,00:00:00:41,00:00:00:41,00:00:05:32,00:00:00:41,00:00:00:41,00:00:00:10,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:10,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,974961726,121870215,128246854,8876814336,3173785696,3375593216,59 %,8 %,9 %,5689679,75516917,0,0,0,,52
DPC1200_mp01_CH_46_wire_removal_v0011.nk,661e3d682f618a1633cf4b41,surajumbarkar,,,pnewspt105,2024/04/16 14:27:12,2024/04/16 14:27:15,2024/04/16 14:30:25,2d_pool,2d_grp,100,1480-1882,403,41,Nuke,1,5882722,0,0,15,00:00:03:10,00:00:45:20,00:00:01:06,00:00:01:07,00:00:02:00,00:00:00:02,00:00:00:00,00:00:43:08,00:00:01:03,00:00:01:05,00:00:43:08,00:00:01:03,00:00:01:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,10304457249,251328225,256055429,5524971520,2307143297,2333731328,86 %,7 %,8 %,38539036,551537432,0,0,0,,76
